Kingdom	ScientificName	ChineseName	Comment	DR22041504P	DR22041505P	DR22041506P	DR22041507C	DR22041508C	DR22041509B	DR22041510B	DR22041511B	DR22041512E	DR22041513E	DR22041514P	DR22041515B	DR22041516B	DR22041517B	DR22041518P	DR22041519P	DR22041520P	DR22041521P	DRzknc590	DRzknc591	DRzknc592
-	-	Type	-	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA	DNA
Bacteria	Pseudomonas anguilliseptica	病鳝假单胞菌	1/21	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Enterococcus faecalis	粪肠球菌	5/21	2	0	0	0	2	25	0	0	0	18	0	0	0	0	0	0	63	0	0	0	0
Bacteria	Pseudomonas zhaodongensis	假单胞菌属*	2/21	0	0	0	0	0	0	1	0	0	108	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Vibrio parahaemolyticus	副溶血弧菌	3/21	4	0	0	32	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus constellatus	星座链球菌	2/21	0	0	0	1	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas oryzicola	玫瑰单胞菌	2/21	0	0	0	0	3	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas alkaliterrae	玫瑰单胞菌	1/21	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Achromobacter piechaudii	皮氏无色小杆菌	4/21	3	0	0	23	0	0	0	0	0	79	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Eubacterium oxidoreducens	氧化还原真杆菌	2/21	0	0	0	1	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria bacilliformis	杆状奈瑟菌	3/21	0	0	0	0	0	72	0	0	0	0	0	0	0	5	0	0	0	28	0	0	0
Bacteria	Prevotella fusca	深黑色普雷沃氏菌	5/21	0	0	0	0	0	69	0	0	0	1	0	0	1	7	0	0	26	0	0	0	0
Bacteria	Enterobacter cloacae complex	阴沟肠杆菌复合群	8/21	4	1	0	7	1	0	0	0	0	84	0	0	0	0	4	1	0	0	0	1	0
Bacteria	Actinomyces johnsonii	约翰逊放线菌	2/21	0	0	0	0	0	101	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas helmanticensis	假单胞菌属*	1/21	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia vietnamiensis	越南伯克霍尔德菌	2/21	0	0	0	75	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aggregatibacter actinomycetemcomitans	伴放线凝聚杆菌	1/21	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroides heparinolyticus	解肝素拟杆菌	3/21	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	81	0	0	0	0
Bacteria	Afipia felis	猫埃菲比体	2/21	0	0	0	4	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas avellanae	榛色假单胞菌	3/21	5	0	0	42	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas translucens	小麦黑颖病黄单胞菌	2/21	0	0	0	0	20	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacillus cereus	蜡样芽孢杆菌	8/21	1	2	0	13	4	33	0	0	0	41	0	0	0	0	1	3	0	0	0	0	0
Bacteria	Bordetella bronchiseptica	支气管败血鲍特菌	3/21	0	0	0	0	17	0	0	0	0	79	0	0	0	0	2	0	0	0	0	0	0
Viruses	Human immunodeficiency virus 1	人类免疫缺陷病毒1型	1/21	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bordetella trematum	创口鲍特菌	3/21	0	0	0	7	10	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas salegens	假单胞菌属菌	2/21	0	0	0	0	16	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia contaminans	伯克霍德菌属菌	7/21	5	2	0	26	9	0	0	0	0	50	0	0	0	0	0	2	0	0	0	0	1
Bacteria	Kingella oralis	口腔金氏菌	3/21	0	0	0	0	0	24	0	0	0	0	0	0	0	6	0	0	0	65	0	0	0
Bacteria	Prevotella buccae	颊普雷沃菌	3/21	0	0	0	0	0	85	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0
Bacteria	Roseomonas gilardii	吉氏玫瑰单胞菌	5/21	5	0	0	16	0	0	0	0	0	70	0	1	0	0	3	0	0	0	0	0	0
Viruses	Human betaherpesvirus 5	人类巨细胞病毒	4/21	38	54	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Bacteria	Cupriavidus pauculus	少见贪铜菌	3/21	1	0	0	16	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gordonia aichiensis	爱知戈登氏菌	5/21	3	0	0	15	13	0	0	0	0	60	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Micrococcus luteus	藤黄微球菌	8/21	22	2	0	10	21	0	0	0	1	35	0	0	0	0	1	1	0	0	0	0	0
Bacteria	Bordetella flabilis	鲍特菌属菌	2/21	0	0	0	0	12	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas pruni	桃鞘氨醇单胞菌	1/21	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas laterariae	鞘氨醇单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella multiformis	多形普雷沃氏菌	2/21	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
Bacteria	Aggregatibacter kilianii	聚杆菌属*	1/21	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Haemophilus paraphrohaemolyticus	副溶血嗜沫嗜血杆菌	1/21	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria brasiliensis	巴西奈瑟菌	2/21	0	0	0	0	0	73	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
Bacteria	Pseudomonas duriflava	刺目黄假单胞菌	2/21	0	0	0	31	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas frederiksbergensis	弗雷德里克斯堡假单胞菌	2/21	0	1	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas coronafaciens	燕麦晕斑病假单胞菌	1/21	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Comamonas jiangduensis	从毛单孢菌	2/21	7	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas salina	假单胞菌属*	2/21	0	0	0	23	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella conceptionensis	普雷沃氏菌*	6/21	0	0	0	23	1	47	0	0	0	4	0	0	0	11	1	0	0	0	0	0	0
Bacteria	Pseudomonas kuykendallii	凯氏假单胞菌	1/21	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Trichoderma atroviride	深绿木霉	1/21	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gordonia polyisoprenivorans	戈登氏菌属菌	4/21	1	0	0	29	4	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas kirkiae	假单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Leptotrichia buccalis	口腔纤毛菌	3/21	0	0	0	1	0	83	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas arboricola	树生黄单胞菌	3/21	0	0	0	14	0	0	0	0	0	70	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Mycobacterium rufum	-	5/21	10	1	0	28	12	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas xinjiangensis	鞘氨醇单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cupriavidus nantongensis	贪铜菌	3/21	0	0	0	6	13	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas caeni	淤泥假单胞菌	3/21	0	0	0	44	0	0	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Pseudomonas jilinensis	假单胞菌属*	2/21	0	0	0	27	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aeromonas enteropelogenes	肠产泥气单胞菌	3/21	0	1	0	0	13	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas naasensis	鞘氨醇单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aeromonas salmonicida	杀鲑气单胞菌	4/21	0	0	0	12	10	3	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Corynebacterium matruchotii	马氏棒杆菌	6/21	2	0	0	2	1	23	0	0	0	51	0	0	0	0	0	0	0	1	0	0	0
Bacteria	Mycobacteroides chelonae	龟分枝杆菌	2/21	0	0	0	1	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mogibacterium pumilum	细小难养杆菌	2/21	0	0	0	0	0	78	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	Sphingomonas japonica	鞘氨醇单胞菌属*	2/21	6	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia pseudomallei	类鼻疽伯克氏菌	4/21	4	0	0	0	0	27	0	0	0	47	0	0	0	0	0	0	0	0	0	0	1
Bacteria	Sphingomonas prati	鞘氨醇单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Micrococcus terreus	微球菌属*	2/21	0	0	0	0	67	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aeromonas hydrophila	嗜水气单胞菌	3/21	0	1	0	7	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas psychrotolerans	耐冷假单胞菌	2/21	0	0	0	0	43	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pandoraea apista	奸诈潘多拉菌	3/21	2	0	0	0	9	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium jeddahense	芽胞梭菌属*	6/21	0	0	0	8	7	0	0	0	0	56	0	0	0	0	1	2	0	0	0	0	1
Bacteria	Neisseria animalis	动物奈瑟氏球菌	2/21	0	0	0	0	0	61	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
Bacteria	Oribacterium sinus	瘘管口腔杆菌	4/21	0	0	0	0	0	55	0	0	0	5	0	0	0	12	0	0	0	2	0	0	0
Bacteria	Roseomonas cervicalis	颈玫瑰单胞菌	2/21	0	0	0	12	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas yangmingensis	假单胞菌属*	3/21	0	1	0	0	4	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Wallemia mellicola	苦瓜菌血症	6/21	8	0	0	13	11	0	0	0	0	31	0	0	0	0	2	7	0	0	0	0	0
Bacteria	Achromobacter anxifer	无色杆菌属*	3/21	0	0	0	4	16	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Treponema socranskii	索氏密螺旋体	4/21	0	0	0	0	0	37	0	0	0	5	0	0	0	22	0	0	7	0	0	0	0
Bacteria	Corynebacterium dentalis	棒状杆菌属*	6/21	1	1	0	11	41	0	0	0	0	14	0	0	0	0	0	3	0	0	0	0	0
Bacteria	Neisseria iguanae	蜥蜴奈瑟氏球菌	1/21	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas songnenensis	假单胞菌属*	2/21	0	0	0	0	14	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Aspergillus sydowii	聚多曲霉	4/21	1	0	0	23	6	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Achromobacter deleyi	无色杆菌属*	2/21	0	0	0	14	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Shewanella bicestrii	希瓦氏菌	3/21	0	0	0	9	5	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas matsuisoli	假单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas aestuarii	港湾玫瑰单胞菌	1/21	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter ursingii	不动杆菌属菌	7/21	3	0	1	11	4	0	0	0	0	45	0	0	0	0	0	4	0	0	0	1	0
Bacteria	Corynebacterium fournieri	棒状杆菌属*	1/21	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Veillonella caviae	豚鼠韦荣氏球菌	1/21	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria chenwenguii	奈瑟菌属菌	3/21	0	0	0	0	0	52	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0
Bacteria	Propionibacterium acidifaciens	产酸丙酸杆菌	3/21	0	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	57	0	0	0
Bacteria	Corynebacterium tuberculostearicum	解结核硬脂酸棒杆菌	7/21	9	7	0	13	13	0	0	0	0	20	0	0	0	0	4	1	0	0	0	0	0
Bacteria	Sphingomonas formosensis	台湾鞘氨醇单胞菌	1/21	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas nosocomialis	假单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteus terrae	变形杆菌属*	3/21	0	0	0	5	6	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas lacunae	鞘氨醇单胞菌属*	5/21	0	0	0	10	5	0	0	0	0	47	0	0	0	0	3	0	0	0	0	1	0
Bacteria	Achromobacter insuavis	讨厌无色小杆菌	3/21	0	0	0	0	7	0	0	0	0	50	0	0	0	0	0	9	0	0	0	0	0
Bacteria	Pseudomonas delhiensis	德里假单胞菌	2/21	0	0	0	23	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Psychrobacter faecalis	粪嗜冷杆菌	6/21	4	1	0	0	22	0	0	0	0	37	0	0	0	0	1	1	0	0	0	0	0
Bacteria	Pseudomonas hunanensis	湖南假单胞菌	2/21	0	0	0	31	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Achromobacter aloeverae	无色杆菌属*	1/21	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas oleivorans	鞘氨醇单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella aurantiaca	桔黄普雷沃菌	4/21	0	0	0	0	0	44	0	0	0	3	0	0	0	14	0	0	3	0	0	0	0
Bacteria	Leptotrichia trevisanii	特氏纤毛菌	2/21	0	0	0	0	0	61	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	Pseudomonas indoloxydans	假单胞菌属*	4/21	0	0	0	14	6	0	0	0	0	41	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Pseudomonas caricapapayae	番木瓜假单胞菌	3/21	3	2	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
SpecialPathogens	Treponema denticola	齿垢密螺旋体	3/21	0	0	0	0	0	52	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0
Bacteria	Prevotella timonensis	提蒙类普雷沃氏菌	4/21	0	0	0	0	0	40	0	0	0	12	0	0	0	9	0	0	0	0	0	0	1
Bacteria	Streptococcus dysgalactiae	停乳链球菌	1/21	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter pittii	皮特不动杆菌	6/21	1	1	0	7	4	0	0	0	0	48	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Achromobacter denitrificans	脱硝化无色杆菌	5/21	3	0	0	9	12	0	0	0	0	36	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Sphingomonas histidinilytica	鞘氨醇单胞菌属*	3/21	4	4	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas toyotomiensis	假单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Filifactor alocis	龈沟产线菌	3/21	0	0	0	0	0	50	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0
Bacteria	Pseudomonas aestusnigri	假单胞菌属*	2/21	0	0	0	0	11	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas haloaromaticamans	卤芳香族物鞘氨醇单胞菌	3/21	0	0	0	9	0	0	0	0	0	47	0	0	0	0	0	3	0	0	0	0	0
Bacteria	Pseudomonas oryzae	稻假单胞菌	2/21	0	0	0	0	14	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas nepalensis	玫瑰单胞菌	1/21	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas lacus	湖泊玫瑰单胞菌	3/21	2	0	0	7	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0
Viruses	Torque teno virus	细环病毒	8/21	0	2	0	0	0	2	0	1	0	0	14	0	5	3	23	8	0	0	0	0	0
Bacteria	Mycobacterium avium complex (MAC)	鸟分枝杆菌复合群	6/21	3	0	0	6	3	0	0	0	0	42	0	0	0	0	0	3	0	1	0	0	0
Bacteria	Achromobacter animicus	无色杆菌属*	1/21	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Streptococcus equi	马链球菌	2/21	0	0	0	0	0	56	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	Streptococcus pyogenes	化脓链球菌	2/21	0	0	0	0	0	53	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas inefficax	假单胞菌属*	1/21	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella pneumophila	嗜肺军团菌	1/21	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella loescheii	洛氏普雷沃菌	3/21	0	0	0	0	0	18	0	0	0	0	0	0	2	36	0	0	0	0	0	0	0
Bacteria	Acinetobacter schindleri	逊德勒不动杆菌	5/21	4	0	0	20	4	0	0	0	0	23	0	0	0	0	0	5	0	0	0	0	0
Bacteria	Streptococcus mutans	变异链球菌	1/21	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium testaceum	砖红色微杆菌	5/21	0	0	0	7	6	4	0	0	0	35	0	0	0	0	3	0	0	0	0	0	0
Bacteria	Mycolicibacterium novocastrense	-	1/21	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium maritypicum	海征微杆菌	1/21	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas stagni	池塘玫瑰单胞菌	1/21	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Sphingomonas kaistensis	凯斯特鞘氨醇单胞菌	1/21	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Acinetobacter parvus	小不动杆菌	6/21	2	2	0	4	13	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	0
Bacteria	Staphylococcus pseudoxylosus	葡萄球菌属*	1/21	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Clostridium fessum	芽胞梭菌属*	2/21	0	0	0	0	0	43	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas nitroreducens	硝基还原假单胞菌	2/21	8	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Gemella palaticanis	孪生球菌属*	1/21	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Roseomonas rosea	玫瑰单胞菌	3/21	0	0	0	5	4	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Schaalia turicensis	-	1/21	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia seminalis	种子伯克霍尔德菌	6/21	7	4	0	0	0	0	0	1	0	22	0	0	0	0	16	2	0	0	0	0	0
Bacteria	Roseomonas rhizosphaerae	玫瑰单胞菌	1/21	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria weaveri	沃氏奈瑟菌	1/21	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Pseudomonas benzenivorans	假单胞菌属*	1/21	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Lactobacillus crispatus	卷曲乳杆菌	5/21	18	0	0	8	12	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella lansingensis	兰斯格军团菌	1/21	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Chryseobacterium shandongense	金黄杆菌属*	1/21	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinomyces mediterranea	放线菌属*	1/21	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella koreensis	普雷沃氏菌属*	2/21	0	0	0	0	0	40	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
Bacteria	Pseudomonas pharmacofabricae	假单胞菌属*	3/21	0	0	0	15	6	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Brucella haematophila	嗜血苍白杆菌	4/21	3	0	0	10	8	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Campylobacter rectus	直肠弯曲菌	2/21	0	0	0	0	0	48	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	Legionella israelensis	以色列军团菌	1/21	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Neisseria dentiae	丹氏奈瑟氏球菌	1/21	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella fallonii	军团菌属菌	1/21	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Weizmannia coagulans	凝结芽孢杆菌	2/21	0	0	0	4	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Chromobacterium violaceum	紫色色杆菌	3/21	0	0	0	0	5	4	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0
Eukaryota:Fungi	Colletotrichum fructicola	炭疽菌属*	1/21	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Microbacterium proteolyticum	细杆菌属*	4/21	0	3	0	8	6	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Achromobacter pestifer	运动无色杆菌	2/21	0	0	0	11	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Leptotrichia hongkongensis	香港纤毛菌	3/21	0	0	0	0	0	41	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0
Bacteria	Achromobacter spanius	无色杆菌属	4/21	0	0	0	7	13	2	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aeromonas veronii	维氏气单胞菌	3/21	0	0	0	6	7	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycolicibacterium tusciae	-	1/21	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Prevotella marshii	马氏普雷沃氏菌	4/21	0	0	0	0	0	22	0	0	0	0	0	0	0	8	0	0	16	1	0	0	0
Bacteria	Schaalia vaccimaxillae	-	1/21	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Mycetohabitans endofungorum	-	4/21	0	0	0	7	12	0	0	0	0	27	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Microbacterium paraoxydans	副氧化微杆菌	5/21	7	0	0	11	7	3	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia stabilis	稳定伯克霍尔德菌	7/21	2	4	0	11	6	0	0	0	0	20	0	0	0	0	2	1	0	0	0	0	0
Bacteria	Xanthomonas massiliensis	黄单胞菌属*	2/21	0	0	0	0	5	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Enterococcus faecium	屎肠球菌	4/21	0	0	0	0	4	18	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Rothia nasimurium	鼠鼻罗斯氏菌	2/21	0	0	0	0	0	40	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia plantarii	植物伯克氏菌	4/21	2	0	0	2	5	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Aeromonas sanarellii	气单胞菌属*	1/21	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Burkholderia ubonensis	伯克霍德菌属菌	1/21	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Xanthomonas oryzae	水稻黄单胞菌	5/21	4	1	0	8	0	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0
Bacteria	[Eubacterium] brachy	短优杆菌	2/21	0	0	0	0	0	43	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	Microbacterium enclense	细杆菌属*	5/21	2	5	0	0	5	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Sphingomonas astaxanthinifaciens	产虾青素鞘鞍醇单胞菌	2/21	0	0	0	9	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Leptotrichia hofstadii	细毛纤毛菌	3/21	0	0	0	1	0	38	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Bacteria	Pseudomonas guariconensis	瓜里科州假单胞菌	1/21	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Legionella maceachernii	马氏军团菌	1/21	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
